P29374	catalysis	P57053
Q6Q0C0	catalysis	Q9BT78
ENSP00000480763	activation	Q6S5L8
P51959	binding	P61024
P04818	binding	P33316
Q8N1I0	reaction	Q96PE1
P29322	reaction	Q15811
P35249	catalysis	Q14565
Q9H0T7	reaction	Q9Y5X2
Q7L7L0	catalysis	Q9UIF9
Q14520	activation	Q92585
P31749	activation	P40337
Q01433	reaction	Q9BVQ7
P14635	catalysis	Q15555
P17693	reaction	Q05823
P42263	reaction	Q9H4G0
Q12830	reaction	Q96LR5
P31947	activation	Q96BR1
P07585	reaction	P13611
P35900	binding	Q01546
ENSP00000326267	activation	P54750
P42261	reaction	Q16825
A6NKT7	catalysis	P62826
Q06124	binding	Q15811
Q14192	reaction	Q96JP0
Q3SXY8	activation	Q3YEC7
ENSP00000397798	catalysis	Q9Y3B2
P30536	binding	Q9Y277
ENSP00000401010	binding	Q6F5E8
P62280	activation	Q9Y3A2
ENSP00000269051	reaction	P53396
P53634	reaction	Q99460
P49768	activation	Q14520
P49916	binding	Q9UNY4
O75385	catalysis	Q8NEB9
Q8IY81	activation	Q9Y6V7
P07948	binding	P43403
P01116	catalysis	Q14738
ENSP00000339136	activation	P43403
Q92560	binding	Q9C0C9
Q16695	catalysis	Q9Y4A5
O75688	catalysis	Q96PF2
O76094	reaction	P60468
ENSP00000371051	activation	Q9UL26
ENSP00000311343	catalysis	Q9UBN7
P51449	binding	Q06520
ENSP00000425497	binding	P21964
O75925	catalysis	P37231
O75578	activation	P35443
P46531	activation	Q96NE9
P17980	catalysis	Q96LR5
Q9NRW1	activation	Q9UM47
ENSP00000334801	reaction	Q15067
P49336	catalysis	Q15796
ENSP00000248706	activation	Q13671
P61266	binding	Q12846
P42575	binding	Q8N8A2
P60763	activation	Q5TCX8
P51665	catalysis	Q16589
P68431	catalysis	Q8NB78
P49279	reaction	Q9Y5S8
P13639	binding	Q2TBE0
Q8NB46	catalysis	Q9UNM6
P54577	binding	P62891
P10916	binding	Q8NEV4
ENSP00000462154	binding	Q16576
ENSP00000468837	reaction	Q76N89
P48454	activation	Q68J44
Q7Z2G1	binding	Q9UQL6
P01112	reaction	Q5SYB0
Q9H3Y6	reaction	Q9Y315
P68543	binding	Q9BZV1
P09619	activation	Q92569
Q15375	binding	Q96BR1
O60741	binding	Q9UQD0
P06241	reaction	P14618
ENSP00000471730	catalysis	P0C0S8
ENSP00000401802	catalysis	O94921
Q00537	catalysis	Q8TD19
O60500	binding	Q9Y5K6
P25791	activation	P51946
ENSP00000301633	catalysis	P57078
P26367	reaction	Q15022
Q6ZVD8	binding	Q9HCR9
O00329	activation	P41743
O94855	reaction	Q8WVM8
P43360	catalysis	Q9UQE7
Q14181	catalysis	R4GMW8
O75116	catalysis	P35241
P08238	reaction	P30405
P15407	binding	P17275
P42025	reaction	Q8IYU2
Q6P597	reaction	Q6ZMV9
Q96RU7	activation	Q9BZK7
P56705	activation	Q02548
P15172	activation	P31749
Q8TDN6	binding	Q9BYG3
ENSP00000325091	reaction	Q8N1I0
P10301	binding	Q9ULK5
P08069	activation	P10747
ENSP00000246024	catalysis	Q9UJ68
P35030	reaction	Q9NQR4
P31150	reaction	Q92503
P30153	catalysis	Q04917
P56182	binding	Q9UHA3
P20671	catalysis	Q9NV56
P04049	activation	P27986
P00533	activation	P60510
P62258	activation	Q13153
O75081	binding	O75182
O14640	catalysis	Q9BZL4
ENSP00000363840	catalysis	Q9Y6L7
P15498	activation	P55040
O14576	reaction	O95235
O00487	catalysis	O95067
P20701	activation	Q9NT68
P30622	activation	P62979
O60264	catalysis	O75367
P62701	activation	Q9H8H3
O00221	catalysis	P60900
Q13275	binding	Q9Y4D7
Q15223	binding	Q8TD46
P21399	binding	Q96I99
Q6PH85	catalysis	Q7L5N1
ENSP00000354923	binding	Q13326
P52198	activation	Q04917
P28070	catalysis	Q9HCE7
P63165	activation	Q05513
P06213	activation	P61224
O96017	binding	P12956
O95644	binding	P17096
O75911	binding	Q8IZ83
O00232	catalysis	Q13616
Q8IXI1	catalysis	Q9H7P9
Q7L7L0	binding	Q7Z2G1
P12883	binding	P35580
P01137	activation	P35555
Q8IZD4	binding	Q96G61
P24941	catalysis	Q6PCT2
ENSP00000315997	reaction	Q13308
ENSP00000316674	binding	Q68CP9
P42858	activation	Q14571
P12270	activation	Q969L4
O95180	binding	P27482
P23443	catalysis	P37173
B2RTY4	binding	P14649
P60763	activation	Q00653
ENSP00000367697	reaction	Q9Y2Q5
O15520	activation	P07333
O14775	activation	P10301
A7KAX9	reaction	Q9UIL4
P16220	binding	Q96A08
P21583	activation	P22607
O75925	catalysis	P23458
O15041	reaction	Q13308
O14511	activation	P28482
P06213	activation	Q9BY76
P22087	activation	Q8IY81
O94844	catalysis	Q12802
P57078	activation	P61586
P53778	reaction	Q9UHQ9
ENSP00000388920	binding	P55039
O43424	binding	Q14957
P33778	catalysis	P78317
P08246	catalysis	Q03405
P25398	catalysis	Q13901
P59780	binding	Q9UMZ2
ENSP00000455507	catalysis	O00212
P51116	binding	Q8NC51
Q9H347	reaction	Q9HB75
P78396	catalysis	Q8TAA3
O00567	binding	Q9Y6V7
P03971	catalysis	Q15797
O14792	catalysis	Q8N158
P62158	reaction	Q9NZ32
P61020	reaction	P62745
P49768	activation	Q9HA47
Q2NKX8	catalysis	Q96QV6
P58004	binding	Q06830
O76094	binding	Q6DKI1
ENSP00000356946	catalysis	P06241
P49840	activation	P63267
Q6YN16	reaction	Q9UKU7
O14818	catalysis	Q14103
O75093	binding	P40123
ENSP00000352157	binding	P26038
P40261	activation	Q9HAV0
Q7Z6I6	catalysis	Q9BYZ6
P04049	catalysis	P30153
O95817	catalysis	P0DMV9
Q05823	catalysis	Q9H7Z6
P07948	catalysis	P13385
A6NMK7	binding	Q6UXN9
O15264	activation	P06401
P06241	binding	Q16825
Q15052	catalysis	Q9HBH0
P10253	reaction	P39656
P01112	activation	Q6P5Z2
Q92793	binding	Q9NV56
Q5TA76	reaction	Q5TA77
P17844	binding	Q9UHA3
O95817	catalysis	P38646
ENSP00000474534	binding	Q9BRV8
P42338	catalysis	Q9NP85
A8MTJ3	activation	Q96D21
P14780	catalysis	Q8IX30
Q8NB46	catalysis	Q99460
P35998	catalysis	Q495M9
P06756	binding	Q8N3D4
P42566	binding	P59780
Q86XX4	reaction	Q9NT99
P61018	activation	Q9UJY4
P31946	activation	P60763
O00231	catalysis	Q9H672
P42336	activation	Q96MT7
P02671	reaction	P14210
Q92925	reaction	Q99743
P08575	activation	P11215
P14618	reaction	Q5VT25
Q92598	catalysis	Q99543
ENSP00000379651	reaction	Q06124
P57078	catalysis	Q14738
Q96Q27	catalysis	Q9UNM6
P27348	activation	P84095
O14727	activation	Q07812
O15123	activation	P17948
O75061	reaction	Q9Y6Q5
P50148	activation	Q96D21
P01111	reaction	Q9BV40
P09619	activation	P21583
Q96AX2	reaction	Q96BM9
P61244	binding	Q9BYE7
Q969L4	catalysis	Q96RS0
Q92878	catalysis	Q9UQE7
O43542	catalysis	Q9Y253
P20936	activation	Q9UPQ7
O00151	binding	P35580
P62277	activation	Q15061
O14980	activation	Q03060
Q08209	activation	Q13202
O00206	activation	P38646
Q8N1I0	reaction	Q8TF66
P53618	reaction	Q5QGZ9
Q9P0W2	reaction	Q9ULI0
ENSP00000468280	activation	P61981
Q13616	catalysis	Q5VVJ2
P30101	catalysis	Q9UJ68
P22676	binding	P45378
O94779	reaction	P08582
P35222	catalysis	P48556
P19087	activation	Q07343
P30101	reaction	Q9BV40
O95096	activation	Q9Y4Z2
P0C0S8	catalysis	Q9BXF3
P78536	activation	Q9UHF1
ENSP00000309036	reaction	O14672
P29317	reaction	P54753
P20138	reaction	Q969X1
Q13608	reaction	Q9UNM6
ENSP00000349508	binding	Q86WJ1
P27449	reaction	P61224
ENSP00000442837	activation	P29992
ENSP00000361562	reaction	Q8NBS9
P04626	activation	Q9Y3L5
O95379	binding	O95835
O14807	activation	P04626
O00189	reaction	O95528
ENSP00000349508	catalysis	Q09472
O14647	binding	Q9Y4A5
O94989	catalysis	Q96L33
Q8IXB1	reaction	Q9BVA1
P22674	catalysis	P51946
P00749	catalysis	P12931
Q14765	reaction	Q9BXF3
Q96L50	catalysis	Q9BT78
A0A0B4J2E5	binding	A6NHQ2
P49023	binding	Q969S6
P01116	activation	P62873
P28066	catalysis	Q96DX5
O75832	catalysis	Q9NYY3
P35227	reaction	P61964
Q5VVJ2	catalysis	Q8N9W6
O43182	activation	P01112
P63000	activation	Q13873
O15018	reaction	Q9Y6B7
O95140	binding	Q7Z434
P30876	reaction	Q6PJI9
ENSP00000374211	binding	Q9UGL1
P33993	activation	Q9NR33
O43148	binding	Q14004
P12757	binding	Q96ST3
P46937	binding	Q15139
P18084	reaction	Q9UBS4
P63104	catalysis	Q13535
P10253	reaction	Q13454
P26374	catalysis	Q96QF0
P43403	binding	Q96BR1
ENSP00000378704	binding	ENSP00000380033
P06213	activation	Q9HCT0
P51668	catalysis	Q99741
P62979	reaction	Q9H211
P61106	reaction	P98196
P05062	reaction	P11142
P25705	binding	P61421
P84095	activation	Q12967
P0CG39	reaction	Q03468
Q15654	activation	Q38SD2
O14807	activation	P43405
Q01201	binding	Q9BQI6
P36537	binding	Q92506
O00330	catalysis	Q9P0J1
ENSP00000352157	activation	H0YJX3
Q86Y82	binding	Q9H267
Q14693	binding	Q6T4P5
Q99741	catalysis	Q9ULI0
O15381	reaction	Q99460
Q86XR7	activation	Q96KB5
ENSP00000377051	catalysis	O00444
P78536	activation	Q99435
Q5JRX3	catalysis	Q8IWL3
P28482	activation	Q96QU8
A6NHL2	binding	Q15555
P63098	binding	Q9UQ13
P18074	reaction	P52298
P63208	reaction	Q9BSK4
P60842	reaction	Q9UII4
P05230	activation	P78504
Q8IX04	binding	Q9UQN3
P67870	reaction	Q8IYU2
P04626	activation	Q9BU20
ENSP00000325895	reaction	ENSP00000444856
O43402	binding	Q15006
P11233	activation	P51153
P01266	activation	P25774
P06213	activation	P52803
P37173	activation	Q9HBH0
P20618	catalysis	P78396
ENSP00000301037	activation	P16520
Q02156	activation	Q9HAV0
Q13671	activation	Q6IQ22
O00141	catalysis	O60346
P43246	binding	Q14191
P16298	catalysis	P63104
O00206	activation	O95819
P57078	catalysis	Q13489
P60763	catalysis	Q14344
P30044	catalysis	Q8IXB1
P06401	activation	P53778
P35916	activation	Q8WU20
O95292	activation	Q9BXW6
Q16777	catalysis	Q9HAF1
O15123	activation	Q16620
ENSP00000410815	catalysis	O00602
P28482	catalysis	Q13480
Q9H461	catalysis	Q9UK80
P36896	activation	Q7Z4P5
P40197	binding	P61981
O00206	activation	P19838
ENSP00000444645	reaction	O00401
P35916	activation	Q7L591
ENSP00000359454	reaction	O95391
P49279	reaction	Q9NRD8
Q92796	binding	Q9H6S3
O14543	activation	P61073
P11021	catalysis	Q8NFH4
P42285	reaction	Q13242
P17066	reaction	P67870
P61011	binding	P78345
O43639	reaction	Q9Y2A7
O00257	binding	O43364
P21860	activation	Q6IQ22
Q13247	binding	Q14684
P14927	catalysis	P99999
Q8IX04	binding	Q8NHS2
Q05823	catalysis	Q3LFD5
P14618	binding	Q6DKI1
P36888	activation	Q9NP95
ENSP00000479119	catalysis	P12931
P57078	reaction	Q8N427
O60674	catalysis	Q13554
P41221	activation	Q9NQT8
ENSP00000369609	reaction	P07339
P04049	binding	P10114
P27449	reaction	Q9Y3L5
A7KAX9	reaction	Q9NQT8
ENSP00000482907	binding	Q09666
O15315	catalysis	Q9UBT6
P07359	activation	Q8NEZ4
P10071	binding	Q8IXQ5
P29376	activation	P34130
P0C0S5	catalysis	Q00526
P62841	activation	Q86X55
P22087	binding	Q9NYH9
Q4G176	binding	Q86VU5
P62280	activation	Q6P2P2
P08754	activation	Q9NS28
Q8N8U2	reaction	Q9UJ83
Q5VVJ2	catalysis	Q8WWL7
P19838	reaction	P27918
Q9NYS7	catalysis	Q9UQL6
P39086	binding	P46098
ENSP00000402373	reaction	P07900
P0C024	reaction	Q08426
O14980	activation	Q16539
P0C024	reaction	P14920
P01112	reaction	Q8NFP9
P01344	activation	P54764
P22455	binding	Q96B97
B1AK53	binding	Q9UM54
P20839	reaction	Q8NBS9
Q00534	catalysis	Q8NDV3
P29320	activation	Q6S5L8
Q9BPX1	reaction	Q9NUZ1
Q14160	binding	Q8TAA9
Q9Y6M7	binding	Q9Y6N9
O75439	binding	P08574
P61073	binding	Q06124
O43541	activation	P52952
O95750	activation	P35916
O14730	reaction	P62701
O94913	binding	Q9NP77
P17948	catalysis	Q9UKW4
P28827	binding	Q9H156
O14950	catalysis	Q92997
P10827	activation	P27986
Q969X6	binding	Q9NY61
O95239	reaction	P63167
ENSP00000467141	catalysis	P61586
O15056	binding	P42336
P0CG48	catalysis	P62191
P78536	activation	Q9NS15
P06576	activation	P11474
Q8N394	binding	Q92833
ENSP00000478310	catalysis	P60468
P60953	binding	Q8NI35
ENSP00000255324	binding	Q9BUQ8
Q15642	activation	Q9Y243
K7ERQ8	activation	O95714
P62873	activation	Q02156
O43559	activation	Q15198
P17302	binding	Q12864
P10301	activation	Q9NS23
Q13017	activation	Q13464
Q5TD97	reaction	Q96JP0
P07339	reaction	P25774
P45984	catalysis	Q12933
Q96QV6	catalysis	Q9P2K3
O95163	binding	Q15306
P49792	reaction	Q7Z4L9
Q6ZMV9	reaction	Q9H0H5
P12643	activation	P56179
P20618	catalysis	P60484
Q15323	binding	Q86Y46
P22314	reaction	Q13200
Q13547	binding	Q92833
H0YJX3	catalysis	Q14765
P25490	activation	Q13619
P61586	activation	Q16671
Q14CM0	reaction	Q9BU20
ENSP00000471635	catalysis	Q15669
O00329	binding	Q01970
ENSP00000478610	reaction	Q09013
Q6MZZ7	reaction	Q8TD08
P40616	activation	Q86YS6
P13385	activation	P49810
ENSP00000317431	binding	Q02763
P04040	reaction	Q16539
Q9UJU2	activation	Q9Y2T1
Q96EC8	binding	Q9Y548
P61163	reaction	Q14019
P08134	catalysis	Q8N264
O95696	binding	P49721
Q8TEW0	binding	Q9HAP6
P25116	activation	Q6PEW0
Q8IUE6	catalysis	Q9H0E9
P49721	catalysis	P62987
Q8IUR7	binding	Q9NWU2
P11142	reaction	Q15646
O75676	activation	P15336
Q15700	binding	Q16539
P13569	catalysis	P25788
Q6W2J9	binding	Q96A23
O43323	activation	Q9HCE7
Q16539	activation	Q9UBY0
P83731	binding	Q9NQ55
Q86YS6	activation	Q9Y2V7
O75486	binding	Q8NEB9
P61201	catalysis	Q8NHM5
Q15389	activation	Q15465
ENSP00000422007	binding	P49023
P08648	binding	Q8N3D4
ENSP00000351856	binding	Q92922
P54753	activation	Q92529
P55103	reaction	Q96DN2
P48556	catalysis	Q01484
O14494	binding	Q92539
ENSP00000377075	activation	Q15669
O60884	reaction	P08238
P62834	catalysis	Q0VAM2
O96004	binding	P15923
P57078	reaction	Q13308
Q9BT78	catalysis	Q9UKT7
O75427	reaction	Q86XX4
O75145	binding	P10586
Q07666	binding	Q9NRR4
Q9UK73	reaction	Q9UKT8
P50395	reaction	Q16539
Q8IUE6	catalysis	Q9UBU8
ENSP00000377601	reaction	Q9NRG0
P01019	activation	P19174
Q07866	reaction	Q6P597
P68036	catalysis	Q8TDM6
ENSP00000480499	catalysis	P49720
P11940	catalysis	Q9ULM6
O00567	binding	Q9NWK9
O00750	binding	Q13496
Q8N6F8	activation	Q9Y2R9
Q13547	binding	Q6ZN18
O00566	activation	P62266
Q8NG11	reaction	Q9NQS5
P60709	binding	Q96GM5
O75419	binding	Q8NG08
P50148	activation	Q8TAI7
ENSP00000483103	binding	O96019
Q7Z3B4	activation	Q9UHI6
ENSP00000388806	catalysis	Q504Q3
O60716	catalysis	P12814
P60953	activation	Q5S007
O95983	binding	Q8IXJ6
ENSP00000442307	reaction	Q9UK73
Q14061	catalysis	Q8N4Q1
Q15382	reaction	Q5SYB0
Q8WYH8	binding	Q9Y4A5
P21695	binding	Q99943
P46782	activation	Q9H0S4
P19087	activation	Q9UP65
P49721	catalysis	Q5T1R4
O14939	catalysis	Q9UBY5
Q5TC63	binding	Q86T65
ENSP00000479119	catalysis	P06681
O95219	reaction	Q9NX57
Q9P2D8	binding	Q9ULQ1
O75344	activation	Q587J7
O14793	binding	P07585
Q96L73	binding	Q99549
P30044	catalysis	Q6A555
ENSP00000308430	reaction	Q01518
P11488	catalysis	P62745
P46063	catalysis	Q9BQ83
Q13535	catalysis	Q9UJA3
Q6UX06	reaction	Q96NW7
P54764	activation	Q00722
P16234	activation	P55075
O96019	activation	Q92905
ENSP00000378704	reaction	P25208
P46777	binding	P52815
P10747	activation	P43405
ENSP00000263121	binding	ENSP00000350052
P10276	binding	Q4ZG55
P06493	activation	Q13526
P30679	activation	Q08116
Q14008	catalysis	Q8IV13
O43541	activation	Q9HCS4
Q9BSK4	reaction	Q9Y576
Q13627	binding	Q9NYF3
ENSP00000423391	activation	ENSP00000451411
P12882	catalysis	Q13464
ENSP00000421801	reaction	Q9NQW7
Q16777	catalysis	Q9BXF3
P08581	activation	Q9NQ88
P07384	activation	P63000
P19784	catalysis	P49674
Q12830	reaction	Q969T4
Q00975	binding	Q9Y3Q4
ENSP00000468690	binding	P37837
ENSP00000481994	activation	P46109
K7ERQ8	reaction	Q9UJQ1
P25788	catalysis	P53350
P14210	activation	P22455
P33778	binding	Q14566
Q8WV16	catalysis	Q99627
P30044	catalysis	Q9H3N1
O14633	reaction	Q5TA81
O43318	activation	O60603
Q15291	binding	Q9H4L4
P07510	reaction	Q13393
P43403	activation	Q92569
P01112	binding	Q9UL19
P35813	catalysis	Q14680
P29353	catalysis	P45983
P25208	reaction	Q15059
P63104	activation	Q9UBS0
P17252	catalysis	P61586
P08237	reaction	P62158
P62195	reaction	Q14004
O94973	reaction	Q13488
ENSP00000360162	reaction	P68133
P30613	reaction	P42680
P07992	binding	Q01831
P53618	reaction	P55042
Q14653	reaction	Q9H8W5
Q8NG68	catalysis	Q9BQE3
P35544	catalysis	Q9P2E8
P08922	activation	Q9Y4H2
P39880	binding	P42336
Q8IZD4	binding	Q9BX40
ENSP00000386398	catalysis	Q92905
P11388	catalysis	Q8N2W9
P06756	binding	Q07890
P16220	binding	Q16204
O15530	catalysis	Q9UK32
Q14008	binding	Q9BVG8
O00743	binding	Q8TEA8
P53618	reaction	Q99578
Q13490	binding	Q15750
P31152	reaction	Q7Z6Z7
O60674	reaction	P14618
O14734	reaction	P04040
ENSP00000429015	reaction	O15231
P17858	reaction	P36871
ENSP00000269127	reaction	O75182
P30679	catalysis	Q92731
Q8NEU8	binding	Q9P299
P63267	binding	Q96L91
ENSP00000378857	binding	Q9UET6
P0CG48	reaction	P11940
O76074	binding	Q02108
P04629	activation	P21781
P35222	binding	P62491
P04637	catalysis	Q9UQ84
P62745	activation	Q99759
Q96P48	activation	Q9Y272
O43896	reaction	Q7Z4S6
Q4VXU2	catalysis	Q9ULM6
Q13310	catalysis	Q58A45
P15880	catalysis	P55345
P07196	catalysis	P42263
P14649	catalysis	Q13153
P17987	binding	P67775
P49721	catalysis	P61024
O15397	activation	Q15759
Q6YN16	binding	Q8WXX5
P26196	binding	Q9BX40
O14498	reaction	P14210
Q13308	reaction	Q14563
Q12756	reaction	Q9H0B6
P22087	binding	Q99575
Q4LDG9	reaction	Q8N1I0
Q6YN16	reaction	Q8N8U2
Q9BRP4	catalysis	Q9UQL6
Q13972	activation	Q96GE6
ENSP00000326324	binding	P49756
Q8WXR4	activation	Q9H4E5
O00141	catalysis	Q9H074
P09669	binding	Q02221
ENSP00000454370	binding	Q9ULC4
Q8TE23	activation	Q9UQM7
Q12965	binding	Q8WXR4
Q13489	binding	Q9BYM8
ENSP00000382840	binding	Q4VXU2
Q00653	reaction	Q15759
O43301	reaction	Q96SF2
P62166	binding	P84077
Q8IY37	catalysis	Q96B26
O94988	catalysis	Q9H4E5
O94844	activation	Q5S007
P06730	binding	P51116
ENSP00000354923	binding	Q9Y615
Q86XX4	reaction	Q8IWT6
B1AK53	catalysis	O00232
Q01433	reaction	Q9ULI0
Q14209	binding	Q8N488
Q8IUZ0	reaction	Q8N1I0
ENSP00000482325	catalysis	P61201
P42771	activation	Q14103
Q15717	binding	Q9UKV8
O95208	binding	P09619
O43395	binding	Q99633
ENSP00000405573	reaction	O94900
P47895	binding	Q8N3Y7
Q16576	binding	Q9NVP2
P12236	binding	Q3ZCQ8
O00212	catalysis	Q7Z5H3
P0DJD0	catalysis	Q2TB90
P31946	activation	P61586
P03951	activation	Q96RI0
O14979	catalysis	P49792
P54132	reaction	Q93079
P09651	reaction	P42285
O43424	binding	P46098
P55040	reaction	Q5JV73
ENSP00000396052	catalysis	Q8IUE6
P49768	activation	Q9NS15
P48060	reaction	Q9NX76
P28072	catalysis	Q96DE5
Q9BS26	reaction	Q9Y5Z0
O00189	reaction	Q9UGQ3
Q96GE6	activation	Q9H1R3
Q8TDN6	binding	Q8TEA1
P51965	reaction	Q12888
P20248	catalysis	Q13535
P17948	catalysis	P52735
ENSP00000340610	reaction	O00232
P43686	catalysis	Q8IYS0
P62745	activation	P63104
ENSP00000345575	catalysis	Q92598
P04637	reaction	P55854
P23771	binding	P42224
P09972	reaction	P54652
P27361	reaction	Q9BVA1
O94921	binding	Q96S94
ENSP00000324511	activation	Q9BVA1
ENSP00000423550	catalysis	P20671
P27361	reaction	Q9UHQ9
