P54861	reaction	P16892
P40302	catalysis	P20486
P38792	catalysis	Q06506
P32490	catalysis	P17157
P31109	reaction	P53224
P26570	activation	P39940
P53145	binding	P0CX41
P06780	activation	P34730
P38845	activation	P43637
P54114	binding	P13711
P06780	activation	P29311
P00925	binding	Q00582
Q03246	activation	Q06679
P38623	catalysis	P19073
P53043	activation	P09798
Q06835	binding	Q06505
P38219	binding	P0CX53
P40016	reaction	P15108
P36017	reaction	P06780
P41318	catalysis	P38615
P31334	catalysis	P53859
P41939	reaction	Q06350
P42937	activation	P41808
P25346	activation	P07270
P38626	reaction	P60010
Q03785	catalysis	P22543
P53276	binding	P47077
P32570	binding	P38304
P53341	binding	P50276
P38199	activation	P53214
Q02948	activation	Q02486
P28274	binding	P15700
P38110	activation	Q00578
P43601	catalysis	P38182
P47047	reaction	P15938
Q05931	reaction	P38764
P39076	reaction	P32381
P28240	binding	P39533
P23202	binding	P10591
Q02979	catalysis	P30656
P00812	reaction	P34227
P32492	binding	P06105
P16892	catalysis	P21243
P40064	catalysis	P06786
Q08921	binding	Q06179
P11484	reaction	P38764
P00420	binding	P03878
P25582	binding	P38961
P25293	binding	P38344
Q03533	activation	P43637
P32628	activation	Q00453
P32901	reaction	Q00776
P07248	activation	Q12285
P14681	reaction	P39076
P04911	catalysis	P15705
P0CX51	activation	P38712
P42841	activation	P40457
Q06549	reaction	P15274
P36018	reaction	P25378
P47083	binding	Q12389
P35178	activation	Q12499
P22579	binding	Q12464
P50086	catalysis	P32805
P24868	activation	P22035
P87108	binding	P32830
P40150	reaction	P60010
Q07648	binding	P20604
P32901	reaction	P38817
Q12341	binding	Q12692
P35169	reaction	Q00362
P33328	reaction	Q06144
Q01574	catalysis	P53686
Q08622	activation	Q12024
Q06091	binding	P40968
P06781	activation	P18851
P39526	binding	P06786
P0CS90	binding	P28319
P25044	activation	P32491
Q08096	activation	P37838
P32490	catalysis	P21965
Q06668	activation	P34078
P32901	reaction	P33333
P50623	reaction	Q12531
P50086	catalysis	P53202
P40150	reaction	Q06580
P43637	activation	P53172
P24384	binding	Q02260
P34164	catalysis	P34221
Q06668	activation	P0CX47
P06774	binding	P35198
P53833	binding	P39990
P38314	activation	P43637
Q3E7X9	binding	P32353
P04819	catalysis	P37366
P53740	reaction	P40075
P38817	reaction	P38692
P25357	reaction	P32657
P05759	reaction	Q99383
P33202	catalysis	P40555
P57743	catalysis	P40165
P20795	reaction	P25386
P22217	catalysis	P0CG63
P32485	activation	P53141
P17119	reaction	P28743
P22141	reaction	P53312
P48445	binding	Q02555
P53941	binding	P15646
Q01389	catalysis	P33297
Q02792	catalysis	P57743
P32908	catalysis	P38850
P00560	binding	P40416
Q12499	reaction	P25298
P38225	reaction	P48558
Q00723	binding	P40204
Q12672	reaction	P32324
P35182	activation	P35845
P07248	reaction	P39678
P06782	binding	P38717
Q08032	binding	P02293
P25627	activation	P48164
P34160	reaction	Q02939
P25364	reaction	P32561
P32565	binding	P38348
P21771	activation	Q12136
P20436	catalysis	P04819
P42940	binding	P46655
Q08962	activation	O13516
Q01389	catalysis	P30657
Q02979	reaction	Q06350
P07274	binding	P41697
P12630	reaction	P06115
P32838	catalysis	P26754
P16649	catalysis	P40150
P06781	activation	P32383
P13382	activation	P06243
P41810	reaction	P32454
P39944	catalysis	P11792
P22543	activation	P39009
P38961	binding	P38827
P32836	catalysis	P35176
P25451	catalysis	P15731
P24871	catalysis	P33299
P39011	binding	Q12216
P19735	reaction	Q02775
P25372	catalysis	Q05926
P39516	activation	P38892
P32660	reaction	P38925
P52490	reaction	P25638
P38720	activation	P38699
P36525	binding	P0CX43
P38225	reaction	Q06336
P46963	binding	P00546
P38225	reaction	P32573
Q12118	catalysis	P04912
Q07844	binding	Q07623
P25378	reaction	P38700
P53172	activation	P10823
P32383	reaction	P54861
Q08285	catalysis	P40362
P32867	binding	P32912
P40327	catalysis	P23748
P40029	catalysis	Q12404
P53083	activation	P32266
P25631	catalysis	P40303
P35845	activation	P35182
P29311	catalysis	P14747
P34160	binding	P47130
P24814	catalysis	P25043
P13663	activation	P03069
P53299	binding	P32830
P10080	binding	Q00416
P06786	catalysis	P40457
Q02629	catalysis	P32836
Q12389	binding	P53883
P25582	activation	Q05498
P53312	reaction	P32324
P38764	reaction	P39987
P33418	catalysis	P32499
P23337	activation	P32598
Q12754	binding	Q04347
P60010	reaction	Q06103
P13188	binding	P36421
Q04601	catalysis	P30657
P40212	reaction	P32324
P00045	activation	Q04935
P32379	reaction	P47079
P01123	reaction	P31109
Q12412	reaction	P38142
Q08686	activation	P22515
P47035	activation	P31383
P13856	reaction	P38778
P40303	reaction	P53312
Q99207	activation	P38760
P32561	reaction	P32657
P40433	binding	P00931
P06115	reaction	P32324
P53096	catalysis	P32908
P12709	reaction	P16892
Q02931	activation	Q03246
Q12499	activation	P39684
P25364	activation	P00447
Q12046	catalysis	P53829
P48164	catalysis	Q08285
P27999	reaction	P13712
P34078	activation	P25087
P14737	binding	P25847
P20437	catalysis	Q12468
P38344	binding	Q02892
P32590	catalysis	P48353
Q04175	catalysis	P20676
P04819	catalysis	P16370
P35178	activation	P40498
Q02516	reaction	P20435
P08539	activation	P24583
Q12236	catalysis	P53739
P40016	reaction	P53728
P50873	catalysis	P10961
Q07508	binding	P33334
Q12468	reaction	P40422
P29366	activation	P16892
P52286	catalysis	P39533
P32908	catalysis	P20437
P38011	binding	P0CX37
Q02207	reaction	P41903
P49957	activation	P35997
P06779	catalysis	Q12377
Q06819	binding	P32357
P20438	catalysis	Q12692
P38326	binding	Q12495
Q05776	binding	P40309
P40302	catalysis	Q08412
P38110	binding	P31380
P15732	reaction	Q08773
Q08285	catalysis	Q06512
P0CX37	binding	P15790
P09798	activation	P23287
Q08726	catalysis	P32525
Q08217	activation	P39692
Q12285	activation	P27705
P32379	binding	O94742
P25451	catalysis	P47043
P05740	binding	P53863
Q08558	reaction	Q04223
Q12344	binding	Q04322
P40078	activation	P38892
Q07921	binding	P11938
P53091	activation	P21951
P01120	reaction	P41810
P53859	binding	P40579
P53883	activation	Q04305
P39990	activation	P27476
P53727	reaction	P40340
P39722	catalysis	P38623
P40994	activation	Q00381
P46965	catalysis	P10663
Q04049	catalysis	P17442
Q12315	activation	P48837
P19882	binding	P53173
Q12329	binding	P38251
Q12481	activation	P40078
P25374	activation	P36101
P00549	reaction	Q04409
P23285	reaction	Q02775
P47168	binding	Q03940
Q08096	activation	P0C0W1
P18963	binding	P22082
Q02207	reaction	P48570
P38318	reaction	P38138
P52891	activation	Q06224
P18410	binding	Q00362
P39683	binding	Q04062
P38631	binding	P52911
P21951	reaction	Q03290
P53254	catalysis	Q02792
P47177	binding	Q12283
P06704	binding	P41940
P43613	catalysis	P32589
Q12084	binding	P27515
Q00772	activation	Q02979
Q06631	binding	P38333
P32943	catalysis	Q08723
Q08273	catalysis	P33299
P11076	catalysis	P32525
P06115	reaction	P12709
P06634	reaction	P14832
P51862	activation	P53832
P53551	binding	P02309
P42845	binding	P34233
Q12142	activation	Q06628
P38781	binding	P53847
P53982	reaction	P37012
P10591	catalysis	P32527
P38620	binding	P37012
P53685	catalysis	P07262
P40075	binding	Q12230
P60010	reaction	P38144
P10962	binding	P38789
Q00772	activation	P40480
P11076	activation	P32383
Q12004	reaction	P34160
P03878	binding	P10507
Q02775	reaction	Q08963
P43563	activation	P27636
Q02256	binding	Q08746
Q12139	activation	P32628
P09007	reaction	P53096
Q07623	binding	P45818
P35194	binding	Q99216
P20436	reaction	P21951
Q03654	activation	P17157
P39956	catalysis	P50873
Q12136	activation	P53883
Q06597	activation	P26570
Q08412	catalysis	P25451
Q02647	reaction	P38778
P20434	reaction	Q05123
P15436	activation	P06243
P33298	catalysis	Q08273
Q03262	reaction	P00549
P38314	activation	P38990
P23644	catalysis	P0CS90
Q03862	binding	P40693
P20457	activation	P06243
P39986	activation	Q04958
P41812	binding	Q12460
P38590	activation	P14747
P49957	activation	P38711
P30952	binding	P43635
P00175	reaction	P42840
P40010	binding	P49166
Q06668	activation	P47150
P14736	binding	Q04231
P06838	catalysis	P47027
Q12406	reaction	Q06103
P39940	activation	P32945
P07342	reaction	P36775
P40362	binding	Q12176
Q02895	reaction	P38692
P39708	reaction	P00447
P40367	binding	Q02979
Q12746	binding	P48360
P32379	catalysis	P39014
Q02354	activation	P53732
P39081	activation	P46962
P53317	binding	P25635
Q05933	binding	P47135
P53877	reaction	P04650
P21576	reaction	P15442
P38699	activation	P38720
P21147	catalysis	P53857
P29453	binding	Q12049
P09620	reaction	P39958
P02829	reaction	P23639
Q12181	binding	Q03941
P33329	catalysis	P00546
P53895	binding	Q08683
P38138	reaction	P25356
P35203	binding	P38313
P33333	reaction	Q00776
P33748	activation	P14681
P23639	reaction	P28737
P54999	binding	Q07508
P24784	reaction	P39567
Q02773	binding	P41913
P36124	binding	Q92317
P04046	binding	A2P2R3
P00044	catalysis	P00127
P43588	catalysis	P24868
P24869	activation	Q00684
Q02354	activation	Q3E7Y3
P29469	activation	Q02516
P06738	reaction	P36136
Q12495	binding	P32833
P36130	binding	Q03067
Q12284	catalysis	Q3E731
P14681	catalysis	P21242
P40161	binding	Q12464
P38700	reaction	P01119
Q05498	activation	P35178
P36005	activation	Q02979
P40352	activation	Q03973
Q02710	binding	P53628
P31109	reaction	Q04458
Q05498	activation	P26783
P60010	reaction	P32864
Q12481	activation	P21771
P47011	reaction	P33401
P06634	binding	P45978
P16474	binding	P06243
P32905	binding	Q05946
P34078	activation	Q06668
P32610	reaction	P48353
P47134	catalysis	Q03018
P38333	activation	P38892
P00044	activation	P38072
P32345	activation	P24583
Q08962	activation	P33759
P33324	reaction	P32864
Q03667	binding	P54867
Q12093	binding	P53183
Q05123	reaction	P10964
P27515	activation	P15454
Q00245	catalysis	P47042
Q06665	binding	P14164
Q12161	binding	P15790
P49957	activation	P07281
P39994	binding	P21147
P15732	catalysis	P38632
Q08548	binding	P39006
P53732	activation	Q06287
P38912	reaction	P53881
P38811	activation	Q12142
P40447	binding	P32288
Q05942	binding	Q02256
Q9P305	binding	P23594
P40994	catalysis	Q04322
P53312	reaction	P53549
P41808	activation	P52918
P38328	binding	P32628
Q00764	binding	P38342
P39683	reaction	P00175
P39083	reaction	P24583
P39103	binding	P00410
P0CX29	activation	P40362
P38191	reaction	P36047
Q06336	reaction	P48558
P47138	catalysis	P32589
P38930	activation	P46683
P53879	activation	Q04749
Q00772	reaction	P15202
P12688	binding	P53206
Q06406	binding	Q12368
P39523	binding	Q08972
P47089	activation	P20459
P21243	catalysis	Q04601
P10127	binding	P47771
P10823	catalysis	P14743
Q05123	reaction	P42943
P40498	activation	Q08962
P32485	reaction	P15202
Q12377	catalysis	P31383
P25846	binding	P06777
P14681	catalysis	P48562
P0CX84	reaction	P38912
Q06350	binding	Q06703
Q12315	activation	P14907
P36003	catalysis	Q00245
P50874	activation	P38121
P54114	binding	P40047
P13434	reaction	P07273
P32469	catalysis	P36048
P16892	reaction	P21576
P38065	reaction	P06780
P13711	reaction	P42840
P34218	binding	Q12464
P04912	catalysis	P43568
P53919	binding	Q6Q547
Q12028	binding	P53622
P14681	activation	P29366
P25554	binding	P38811
P0CX86	binding	P05318
P32617	binding	Q12692
Q06336	reaction	P53629
P23594	activation	P47035
P32598	activation	P09798
P34216	catalysis	P19073
Q07845	reaction	P14126
P20447	binding	Q99257
P12904	catalysis	P48562
Q04660	activation	P39516
Q01939	reaction	Q06142
P30822	activation	P32943
P15731	catalysis	P38886
P25656	reaction	P32901
P15873	binding	Q12495
P22803	catalysis	P34760
P06838	binding	P06704
P19073	activation	Q04749
P32915	catalysis	Q12133
P35691	catalysis	P32562
P00931	binding	P37292
Q06597	activation	P41808
Q02336	binding	P53299
P14681	catalysis	P21243
P38709	binding	P09032
Q03532	catalysis	P25644
Q12529	binding	P15303
Q00772	reaction	P34760
Q00772	activation	P06787
Q06625	reaction	P16861
P53135	binding	Q08457
P17442	catalysis	P33297
P53893	catalysis	P40487
P35845	activation	P53879
P36421	binding	P38197
P39104	binding	P25554
P24719	binding	P53104
P40480	catalysis	Q12468
P53010	catalysis	P04147
P36525	binding	P25443
P40340	reaction	Q06625
Q06350	reaction	P49954
P25300	catalysis	P39722
O13539	binding	P53851
Q07351	catalysis	P50086
P21954	reaction	P52489
P16892	activation	P13574
P21691	binding	Q92317
P53254	binding	P05756
P41939	reaction	Q06204
P39936	reaction	P36113
Q02354	activation	P0C0X0
P26783	activation	Q06668
P32324	binding	Q08109
Q06078	activation	P37838
P33299	catalysis	P0CH08
P52490	catalysis	Q12377
Q03071	activation	P38147
P39678	reaction	P38082
Q04603	activation	P30665
P05318	reaction	P32324
P24276	binding	P52919
P38153	binding	P38700
Q12216	catalysis	Q08273
P38697	reaction	P49435
P38121	activation	P17157
P35845	activation	Q00772
P46675	catalysis	P24868
P20438	catalysis	P16649
P48353	catalysis	P16474
P35198	binding	Q08457
P33328	reaction	P25356
P47128	binding	P32494
P22217	catalysis	P25566
Q08004	binding	Q12153
P39524	reaction	P38925
P43639	binding	Q08096
P53312	reaction	P07267
P39515	catalysis	P10507
P04037	catalysis	P47045
P0CX51	binding	P38961
P52492	catalysis	Q08723
Q05022	binding	P40055
Q03330	binding	Q12018
P19146	activation	P18851
Q12176	binding	Q08972
P53277	reaction	Q02775
Q04410	reaction	P20795
P10081	activation	P32911
P25808	binding	P25586
P17442	reaction	Q06409
P39109	catalysis	P40016
P12709	reaction	P14681
P0CX37	activation	P25087
Q08749	catalysis	P23641
Q04516	reaction	Q05123
P41813	reaction	Q12214
P38111	activation	P14291
Q03957	reaction	P32499
P20424	reaction	P35179
P29539	binding	P38960
P17157	activation	P12904
Q04175	catalysis	P52891
Q03419	binding	P47118
P40480	activation	P13856
P53111	binding	P47065
P05739	reaction	Q07845
P32829	catalysis	P12689
P06783	activation	P08539
P39935	binding	P53849
P32908	catalysis	P32943
P32657	reaction	P25632
P39083	reaction	P32794
Q12415	activation	P06244
P53629	reaction	P38225
P42838	reaction	P31109
P0CX29	activation	P25635
P38120	binding	P0C0W9
P53141	reaction	P22202
P43567	reaction	P07342
P24583	reaction	P41808
P38823	catalysis	P53043
P33328	reaction	P48353
P23594	activation	P25631
P35169	activation	P20081
P22147	binding	P11484
Q04121	activation	P32361
P40458	activation	P15790
P0C0W1	activation	Q04217
P41920	catalysis	P38922
P35177	reaction	P25357
Q12168	binding	P53252
Q03497	catalysis	P06704
P43610	binding	P04050
P07560	reaction	P07267
P32943	catalysis	P40302
P26786	catalysis	P46948
P12686	binding	Q03976
Q05946	catalysis	P38792
P36010	reaction	P32794
P39516	activation	Q04660
P35688	catalysis	P01119
P43588	reaction	P22138
P32943	catalysis	P53091
Q06512	catalysis	P38792
P13856	reaction	P38817
Q06168	binding	P38262
P32573	binding	P40047
Q01939	catalysis	P29340
P38892	activation	P0CX35
P13434	catalysis	Q12432
Q06580	reaction	P40150
Q12412	reaction	Q04458
P38778	reaction	P01119
P08539	activation	P25378
P60010	reaction	P34760
Q02979	reaction	P47032
P32589	catalysis	P48353
Q06597	activation	P32598
P45818	catalysis	P53859
P06243	activation	P10363
P13188	binding	P38707
P21951	reaction	Q12021
Q00246	activation	P40994
P54867	activation	P53046
P32558	activation	P38850
P35845	activation	P40152
Q06142	activation	P21827
Q99271	activation	Q08217
Q02486	binding	P04912
Q04223	reaction	P43567
P80967	catalysis	P00175
P53859	catalysis	P38805
P24814	catalysis	P40327
Q05636	catalysis	Q99207
P07256	binding	P53077
P53968	activation	Q12285
P29311	activation	Q00245
P15202	reaction	P41808
P01123	reaction	P38817
P36005	catalysis	P02293
P36120	activation	Q04660
P47039	binding	P49089
Q12214	catalysis	P38123
P06367	activation	P32643
Q04177	activation	P25582
P38925	reaction	Q12674
P32336	reaction	P38191
P38199	binding	P46655
P40055	binding	P53734
Q3E7A4	catalysis	P36046
Q08723	catalysis	P25631
Q04031	activation	Q08096
P32485	activation	Q06580
P27636	activation	Q03497
P32600	activation	P22579
P25296	binding	P36003
P38144	reaction	P60010
P32794	reaction	Q04062
P32891	catalysis	P47045
Q08562	binding	P36131
P38764	catalysis	P15732
P0CX82	binding	P53245
P39073	binding	P40356
P36126	reaction	P51996
Q06506	activation	P0CX29
P35997	activation	P38892
P53312	reaction	P16861
P32801	activation	Q03533
P32628	activation	Q03125
P06169	binding	P40046
P16603	reaction	P06115
P53317	binding	P53276
P40340	binding	Q12510
P40210	binding	P52490
P38853	binding	P07866
P07560	reaction	P53727
P16892	activation	P52918
P32562	binding	P53865
Q04195	catalysis	P14736
P53629	reaction	Q04458
P53096	reaction	Q07928
P53732	activation	Q02931
P31383	catalysis	P14681
P14832	reaction	P40016
P06244	activation	P53929
P20447	binding	Q03862
P40693	binding	Q12153
P14724	binding	P16522
P53104	catalysis	P18961
P26784	binding	P38219
Q03322	binding	P41834
P32523	binding	P11484
P0CH08	activation	P38817
P15436	catalysis	Q05583
Q06147	activation	P36126
P40325	binding	P38753
P35179	reaction	P36057
Q04031	activation	Q99216
P38922	catalysis	P20676
P32589	catalysis	P39940
P40558	reaction	P38859
Q08962	activation	Q12220
P42840	reaction	P36775
Q06336	reaction	P39524
P41057	catalysis	P46965
P35178	binding	Q12153
P46683	activation	P16892
P06738	reaction	P37898
P24870	catalysis	P33298
P06704	catalysis	P48562
P33749	activation	P43565
P15436	activation	P53091
Q07478	activation	Q08908
Q01939	reaction	P12709
P00890	catalysis	P53507
P30656	catalysis	P24868
P25628	reaction	P38692
P42937	activation	P32598
P12709	binding	P39735
P21243	catalysis	P17442
P19073	activation	P17442
P04806	reaction	Q05123
P53937	activation	P38074
P25655	catalysis	P38760
Q04458	reaction	Q00776
P53859	catalysis	Q04217
P32807	reaction	P04911
P24280	reaction	P32864
Q12250	catalysis	P00546
P53604	binding	Q12241
P36110	reaction	Q02979
P10823	activation	P01120
P15646	activation	P0CX29
P39523	binding	P0C0V8
P38074	activation	P38333
P32494	binding	P38262
P35178	activation	Q06078
Q04149	catalysis	P25453
Q06624	binding	Q99344
Q06409	reaction	Q08412
P09733	reaction	P38174
P51996	reaction	Q02647
P10823	catalysis	P38174
P40152	catalysis	P25364
P40489	binding	P42845
Q12412	reaction	P53629
P52891	activation	Q08553
Q06679	activation	P27476
P25632	reaction	P25357
P39713	binding	P38715
P41546	activation	Q03103
P00546	catalysis	Q01939
P40075	reaction	P13856
P52489	reaction	P32190
P41338	binding	P11154
P41696	reaction	P50623
P47141	binding	Q03430
P10363	catalysis	P39875
P04037	catalysis	P00044
Q06630	binding	P36528
P38344	binding	P53927
P40025	reaction	P00175
P33775	binding	P32629
P41808	activation	Q06597
P06738	reaction	P41939
P05759	activation	Q06336
Q08962	activation	Q99207
P32474	reaction	P39988
P0CX39	activation	P32643
Q00245	activation	P34730
Q06103	catalysis	P53877
P41808	activation	Q04121
P38719	catalysis	P38792
Q12265	binding	P40302
Q12059	activation	Q08686
P16451	reaction	P19262
P35178	activation	Q05498
P42838	reaction	P33328
P32943	activation	P22035
P20424	binding	P46655
P35845	catalysis	P53549
P06115	reaction	P60010
P46367	binding	P53878
P25627	activation	P07281
P22803	catalysis	P25373
Q06287	activation	P37838
P30657	catalysis	P09119
P32794	reaction	Q00772
P28625	reaction	P38109
Q00245	activation	P08678
P39524	reaction	P01120
P12689	catalysis	P04819
P14126	reaction	Q07845
P42847	activation	P49957
P00549	binding	P0CX41
P32561	catalysis	Q12158
Q05871	reaction	P32573
P22804	reaction	P53953
P04807	binding	P35497
P48353	reaction	P33333
P25044	reaction	P07560
P30283	catalysis	P29496
Q06217	binding	Q12368
P28707	reaction	P11484
Q08921	binding	P32600
P25627	activation	P0CX39
P43568	catalysis	P28743
P38111	catalysis	Q08032
P19454	activation	Q02979
P14747	catalysis	Q08282
Q03002	binding	P47159
P11792	catalysis	P53739
P40303	reaction	Q06142
P25567	binding	P53251
P32074	binding	P33748
Q12328	catalysis	P53507
P53123	activation	Q06679
Q02948	activation	P38182
P38123	catalysis	Q12468
P46965	binding	P33201
P53096	reaction	P32657
P11914	catalysis	P47045
P20457	activation	P32354
P15454	activation	P18562
P09119	binding	Q03833
Q00245	reaction	P06780
Q02206	reaction	P25357
Q02516	activation	P32354
P06738	reaction	P32190
Q08217	catalysis	Q03833
P0CX33	reaction	P32324
P02294	catalysis	P32485
P06245	activation	Q12471
Q00246	activation	P38886
P48439	reaction	P19146
P53141	activation	Q00772
P38123	binding	P32494
Q05050	binding	P53252
P30657	catalysis	Q12018
P53909	binding	P80210
P49686	binding	P40069
P53096	reaction	P04050
P21147	catalysis	P39676
P53740	reaction	Q06144
P34760	reaction	P41808
P13711	reaction	P53750
P38193	binding	P24276
P38696	reaction	P04806
Q03654	binding	Q02959
Q08023	activation	Q06142
P13099	catalysis	P15873
P35817	reaction	P25357
P25357	reaction	P35177
P38886	catalysis	P30283
P39677	catalysis	P40487
P21243	catalysis	P09119
P32794	reaction	P38697
P18759	catalysis	P38347
Q05166	binding	P40457
P43637	activation	P38314
P40048	activation	P32490
P22141	catalysis	Q08412
P33333	reaction	P38225
P07267	reaction	P49954
P40460	catalysis	P30283
Q04121	activation	Q08217
P53863	binding	P32794
Q05123	binding	P53330
P21951	reaction	P06242
P40362	activation	P0C0X0
P38822	activation	P53622
P35497	binding	P47137
P48164	binding	P47077
Q05022	catalysis	Q08285
P03069	activation	P32361
Q00772	reaction	P32324
P06244	activation	Q02100
P33299	catalysis	P52492
P13434	reaction	P06838
P02829	reaction	Q04437
Q08773	reaction	P60010
P06780	activation	P11075
P32796	reaction	P41939
P25345	binding	P38708
P40359	binding	P02294
P13365	catalysis	Q12267
Q03935	binding	Q12030
P39109	catalysis	P40303
P25302	activation	P13365
P35817	activation	P32179
P0CX31	activation	Q04305
Q07844	binding	P20449
Q03690	binding	P05316
P00549	reaction	Q03280
P43567	reaction	Q06563
P23639	catalysis	P24869
Q92317	binding	P07347
P40055	activation	P0CX31
P40825	catalysis	P09119
P35178	activation	P38712
P11632	binding	P07703
P04819	catalysis	P04050
P40985	reaction	P39936
P24870	catalysis	P40303
P32562	activation	P22035
P53312	reaction	P40302
P24871	catalysis	Q08723
P36047	reaction	P32599
P53829	catalysis	P38996
P32844	activation	P08964
P48582	binding	P25604
P57743	binding	P15646
P33418	catalysis	P38181
P32379	reaction	P02994
P53859	catalysis	P38719
P06738	reaction	P00549
P38132	binding	P47112
P06774	binding	P43572
P54787	catalysis	P32864
P12904	activation	P00546
Q00416	reaction	P24482
Q04458	binding	P38715
P05759	catalysis	P25043
Q06632	activation	P34077
P36124	binding	Q08773
P16862	reaction	P37012
Q03246	activation	P49957
P21538	activation	P00546
Q01574	reaction	P39708
Q01454	binding	P32354
P38696	reaction	P20434
Q02890	binding	P33299
P53178	binding	P07286
P39677	reaction	P53312
P46971	binding	P46985
P52923	binding	Q04399
P24583	activation	P32945
P18851	activation	P06781
P32833	activation	P13434
Q04412	activation	P19073
P16892	activation	Q02979
P0C0X0	activation	Q08965
P40072	binding	P47167
P39692	activation	P07278
P38998	binding	Q12074
P32598	activation	P23337
P33749	binding	P23255
P38634	activation	P32485
P25719	catalysis	P31386
P27466	catalysis	P39722
P41939	reaction	Q08873
P21951	activation	P06243
P38932	reaction	Q04410
P31383	binding	P40454
Q04377	activation	P22216
P47079	reaction	P36048
Q02979	activation	P41808
Q06010	reaction	P32796
P25586	binding	Q08096
Q03018	catalysis	P40352
Q03330	binding	P40340
Q12250	reaction	P60010
P33328	reaction	P53629
P25298	binding	P00560
P32609	binding	P19073
P53136	binding	Q08904
Q04081	catalysis	P23594
Q02821	activation	P40477
P21771	activation	P53254
P40991	binding	Q03532
P25582	activation	Q12481
P53859	catalysis	P39990
P13856	reaction	P41810
Q12329	binding	P32903
P52286	catalysis	P40016
P40348	binding	P09119
P53397	reaction	P38207
P14120	catalysis	Q08285
P40362	catalysis	P38801
P53879	catalysis	P27466
P07260	activation	P12688
